# Start logging at 2023-07-31 08:03:46 CDT
[15:32:39] 1 raiders from pk_master27 have joined!
[15:33:22]  moneymoneyloot: pk pogger
[15:33:25]  captainfalcum: moneym59JACKIE
[15:33:29]  muirthemne: moneyJAM
[15:33:33]  pk_master27: moneym59JAM moneym59JAM moneym59JAM
[15:33:50]  ruah777: i dont love go for the eyes as it feels it does very little at the start of elite fight
[15:34:39]  moneymoneyloot: TURBO
[15:36:24]  ruah777: loop is scaling
[15:36:40]  ruah777: you are selling me that scaling is not the issue
[15:37:05]  ruah777: well we love draw pot
[15:37:09]  ruah777: and turbo is good with that
[15:37:35]  ruah777: Kappa power pot in to creative ai
[15:38:28]  ruah777: i mean i feel its generally good
[15:38:38]  muirthemne: bagger TPOG
[15:38:43]  ruah777: whiff on the potions feels a bit sus
[15:38:49]  captainfalcum: always buy
[15:38:52]  ruah777: can we card bag
[15:38:55]  ruah777: to be fancy?
[15:39:07]  ruah777: aaa
[15:39:10]  ruah777: bad math
[15:39:14]  ruah777: only real pick is bag?
[15:39:30]  ruah777: can we bag holo?
[15:39:53]  ruah777: legit question
[15:39:57]  ruah777: remove str?
[15:40:04]  captainfalcum: ceramic fish
[15:40:09]  captainfalcum: modCheck
[15:41:12]  ruah777: personally bag i feel is very dominate over violence
[15:41:31]  ruah777: it draws us more cards we like and more relible
[15:41:45]  leprochauninja: take the card to improve your gold situation
[15:41:47]  ruah777: volience draws cards we just want out the deck
[15:41:49]  leprochauninja: ez
[15:41:50]  ruah777: which is ok but still
[15:42:35]  captainfalcum: 69
[15:43:51]  moneymoneyloot: beardamid saw bad pattern and just walked away
[15:44:06]  captainfalcum: peepoLeave
[15:45:44]  sparklecrotchthottie: monday thift
[15:45:47]  sparklecrotchthottie: am i right
[15:45:49]  sparklecrotchthottie: : l
[15:46:02]  moneymoneyloot: sponkle is here
[15:47:06]  sparklecrotchthottie: *facetiously spamks self *
[15:48:53]  sparklecrotchthottie: !sr https://www.youtube.com/watch?v=7dQteRVs7Dg
[15:48:53]  nightbot: @SparkleCrotchThottie -> ".diedlonely x énouement - stellar (Sped Up)" by EUPHXRIA has been added to the queue in position #1
[15:49:32]  sparklecrotchthottie: !sr https://www.youtube.com/watch?v=2aECMeYd8RM
[15:49:33]  nightbot: @SparkleCrotchThottie -> "Dreamcatcher" by VANILLA - Topic has been added to the queue in position #2
[15:49:46]  sparklecrotchthottie: i come baring calmb vibez
[15:51:14]  moneymoneyloot: snorkle
[15:51:16]  moneymoneyloot: porch
[15:51:21]  moneymoneyloot: forty
[15:51:55]  moneymoneyloot: : l
[15:52:05]  moneymoneyloot: keep clam a carry clams : l
[15:52:10]  sparklecrotchthottie: AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
[15:52:12]  sparklecrotchthottie: mibph
[15:52:14]  sparklecrotchthottie: : l
[15:52:23]  moneymoneyloot: mibph : l
[15:53:15]  sparklecrotchthottie: !sr https://www.youtube.com/watch?v=uZ90rjHAzAs
[15:53:16]  nightbot: @SparkleCrotchThottie -> "Vanilla - Footsteps (2015)" by PB Channel 2 has been added to the queue in position #1
[15:55:23]  moneymoneyloot: yea
[15:55:27]  sparklecrotchthottie: ya
[15:55:31]  moneymoneyloot: 3 ben
[15:55:34]  moneymoneyloot: : l
[15:55:47]  sparklecrotchthottie: god i have to unobstruct my bowls
[15:55:48]  sparklecrotchthottie: one moment
[15:55:52]  sparklecrotchthottie: *eyerolls*
[15:55:53]  muirthemne: brioWorry
[15:56:08]  killersassist: Been big lurking a while
[15:56:20]  killersassist: Are ya winning son?
[15:57:20]  moneymoneyloot: nilroids will carry it's a wrap
[15:57:22]  killersassist: does a thumbs up gesture, totally not actually understanding other than "shits hard, oh lord"
[15:57:39]  killersassist: Good luck lol
[16:07:50]  sparklecrotchthottie: !sr https://www.youtube.com/watch?v=o6y6chb0Qq8
[16:07:52]  nightbot: @SparkleCrotchThottie -> "BFG Division | Doom OST" by Bethesda Softworks Music has been added to the queue in position #1
[16:08:24]  moneymoneyloot: too early dkShame
[16:08:29]  moneymoneyloot: sparkle couldn't hold it
[16:08:40]  sparklecrotchthottie: had to bust
[16:08:54]  sparklecrotchthottie: cant blame a brother for bustin now can u money
[16:09:13]  moneymoneyloot: bustin is just another bodily function tbh
[16:09:56]  moneymoneyloot: jorbslots
[16:13:47]  moneymoneyloot: 1 energy after rebound holo
[16:14:28]  moneymoneyloot: burns
[16:14:31]  moneymoneyloot: heynow
[16:16:45]  moneymoneyloot: reb ound
[16:16:53]  moneymoneyloot: holy
[16:17:21]  moneymoneyloot: nilroids
[16:28:49]  sparklecrotchthottie: this girl sounds like mitch gordons bfg division
[16:28:54]  sparklecrotchthottie: how
[16:28:56]  sparklecrotchthottie: : l
[16:29:25]  sparklecrotchthottie: did she just say uptime
[16:29:26]  sparklecrotchthottie: : l
[16:30:29]  sparklecrotchthottie: b00k of bokk
[16:30:33]  sparklecrotchthottie: book*
[16:31:46]  sparklecrotchthottie: i wish shield debuffed energy
[16:31:49]  sparklecrotchthottie: that would be c00l
[16:32:02]  apneaa: oh god
[16:32:06]  apneaa: is this still going
[16:32:17]  apneaa: monkaS
[16:33:56]  sparklecrotchthottie: thidequetht cumb
[16:34:29]  sycocell: lmao i finished the second half of my workday, had a late meeting, drove home and rolled a joint and this dude is STILL on the run. truly will be an 11 hour run
[16:35:53]  moneymoneyloot: when I got out of bed beardy was in act 4 shop
[16:36:12]  moneymoneyloot: and I was like "i kinda have to shit but let's see how a4 elites play out"
[16:36:21]  sycocell: oh no ^
[16:36:35]  sycocell: need to watch on the toilet 4Head
[16:36:35]  moneymoneyloot: yeah
[16:36:50]  sparklecrotchthottie: shitamid
[16:37:21]  leprochauninja: killing is wrong, beardy
[16:37:42]  sparklecrotchthottie: the boot
[16:38:32]  moneymoneyloot: card draw on robot
[16:38:33]  moneymoneyloot: gogogo
[16:39:14]  moneymoneyloot: this robot is so stupid he needs an ai update to learn how to draw a card
[16:39:32]  sparklecrotchthottie: : l
[16:39:40]  sparklecrotchthottie: ahem
[16:39:47]  moneymoneyloot: picked up anchor misplay
[16:39:49]  sparklecrotchthottie: !sr https://www.youtube.com/watch?v=o6y6chb0Qq8
[16:39:49]  nightbot: @SparkleCrotchThottie -> "BFG Division | Doom OST" by Bethesda Softworks Music has been added to the queue in position #1
[16:41:49]  moribund: moneyJAM
[16:42:17]  sparklecrotchthottie: wh...
[16:42:26]  sparklecrotchthottie: what is habbening : l
[16:42:36]  sparklecrotchthottie: i feel sumbthin inside
[16:42:45]  sparklecrotchthottie: BWAAAAAAAAAAAAAAAA
[16:42:59]  moribund: NOBAYRS NOBAYRS NOBAYRS
[16:43:00]  moneymoneyloot: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:03]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:07]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:08]  moribund: NOBAYRS NOBAYRS
[16:43:09]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:09]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:09]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:09]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:10]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:10]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:11]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:11]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:11]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:12]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:12]  moribund: NOBAYRS NOBAYRS
[16:43:12]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:13]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:13]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRSNOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:13]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:13]  moribund: NOBAYRS NOBAYRS
[16:43:14]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:15]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:15]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:15]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:15]  moribund: NOBAYRS NOBAYRS
[16:43:16]  moribund: NOBAYRS NOBAYRS
[16:43:16]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:16]  moribund: NOBAYRS
[16:43:16]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:17]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:17]  moribund: NOBAYRS NOBAYRS
[16:43:18]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:18]  moribund: NOBAYRS NOBAYRS
[16:43:19]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:21]  sparklecrotchthottie: NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS NOBBERS
[16:43:27]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:27]  sparklecrotchthottie: N0B
[16:43:34]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:37]  sparklecrotchthottie: KICK ITS TEETH IN
[16:43:37]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:38]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:39]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:40]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:42]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBA
[16:43:45]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:48]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:51]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:43:53]  sparklecrotchthottie: RIP ITS RIGHT VENTRICAL OUT OF SOCKET
[16:43:56]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:02]  sparklecrotchthottie: DISPOSE OF THIS FIEND, TR00PBS
[16:44:04]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS  󠀀
[16:44:05]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS (please twitch no shadowban ;_;)
[16:44:13]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:13]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:20]  moneymoneyloot: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS (please twitch no shadowban ;_;)
[16:44:22]  moribund: NOBAYRS
[16:44:23]  moribund: NOBAYRS NOBAYRS
[16:44:23]  sparklecrotchthottie: COLON ELLES - DEPLOY
[16:44:24]  moribund: NOBAYRS NOBAYRS NOBAYRS
[16:44:25]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:26]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:28]  moneymoneyloot: Apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS (please twitch no shadowban ;_;)  Apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS (please twitch no shadowban ;_;)
[16:44:28]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:29]  apneaa: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
[16:44:29]  moribund: NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS NOBAYRS
